club,review_id,rating,text,review_url,club_rating,club_reviews_total,date,text_length,pred_вход_фейсконтроль_охрана,pred_музыка_звук,pred_персонал_сервис,pred_бар_еда,pred_помещение_комфорт,pred_цены_финвопросы,pred_платный_вход,pred_безопасность_кражи,pred_контингент,pred_прочее
Simach в Недальнем,ChZDSUhNMG9nS0VJQ0FnSUR4OU43bkJBEAE,1,"Фейсконтроль у клуба грубый и хамит. Я пришла с подругой, нас не пустили, спросили почему, на что нас проигнорировали, при чем одеты мы были нормально, в вечерних платьях. Категорически не рекомендую даже подходить к этому клубу. Недавно туда ходили с другом, музыка ужасная и диджей неправильно работает. Половину людей как-будто под чем (боюсь что не как будто).",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4OU43bkJBEAE!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgIDx9N7nBA%7C%7C?hl=ru,4.3,345,2023-06-02 22:20:11+00:00,364,1,1,0,0,0,0,0,0,1,0
Simach в Недальнем,ChdDSUhNMG9nS0VJQ0FnSUR4OU9EcnBnRRAB,3,"Так себе клуб. Не знаю почему все в восторге. Контингент средний , музыка так себе. Это я еще зашла туда не трезвая 😂 так что есть к чему им стремиться",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4OU9EcnBnRRAB!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgIDx9ODrpgE%7C%7C?hl=ru,4.3,345,2023-06-02 20:24:08+00:00,151,0,1,0,0,0,0,0,0,1,0
Simach в Недальнем,ChZDSUhNMG9nS0VJQ0FnSUNXaUtXMmZREAE,5,Крутое место.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNXaUtXMmZREAE!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgICWiKW2fQ%7C%7C?hl=ru,4.3,345,2022-02-16 07:41:40+00:00,13,0,0,0,0,0,0,0,0,0,0
Simach в Недальнем,ChdDSUhNMG9nS0VJQ0FnSUNXOElTbTlBRRAB,3,"Тусовочное место для молодежи, в котором был впервые и скорее в последний раз. Большая очередь на входе, контингент разнообразный..есть и очень сомнительные ребята..обслуживание тоже оставляет желать лучшего.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXOElTbTlBRRAB!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgICW8ISm9AE%7C%7C?hl=ru,4.3,345,2022-02-15 21:24:11+00:00,208,0,0,1,0,0,0,0,0,1,0
Simach в Недальнем,ChZDSUhNMG9nS0VJQ0FnSURtM19pYkdBEAE,5,"Отличное место, вкусно готовят, приятный интерьер",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtM19pYkdBEAE!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgIDm3_ibGA%7C%7C?hl=ru,4.3,345,2022-02-13 20:10:37+00:00,49,0,0,0,0,0,0,0,0,0,0
Simach в Недальнем,ChZDSUhNMG9nS0VJQ0FnSURtMzVpZEJBEAE,5,Fino e evoluído com requinte. O sushi e absolutamente fantástico.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtMzVpZEJBEAE!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgIDm35idBA%7C%7C?hl=ru,4.3,345,2022-02-13 20:02:45+00:00,65,0,0,0,0,0,0,0,0,0,0
Simach в Недальнем,ChZDSUhNMG9nS0VJQ0FnSURtLTVLVENnEAE,5,"Вкусно, особенно ром баба, модно, особенно по вечерам",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtLTVLVENnEAE!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgIDm-5KTCg%7C%7C?hl=ru,4.3,345,2022-02-10 17:50:59+00:00,53,0,0,0,0,0,0,0,0,0,0
Simach в Недальнем,ChZDSUhNMG9nS0VJQ0FnSUNtdjlYT2RREAE,3,"Место для любителей потолкаться локтями.
Ждали минут 10, чтобы сдать одежду в гардероб. Потом столько же, чтобы заказать коктейль (они кстати были не очень).
Достаточно тесное помещение, которое набивается без ограничений. Дистанцию здесь точно не соблюдают)
Публика разнообразная, но в основном до 25лет, как мне показалось.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtdjlYT2RREAE!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgICmv9XOdQ%7C%7C?hl=ru,4.3,345,2022-01-14 17:31:47+00:00,325,0,0,1,1,1,0,0,0,1,0
Simach в Недальнем,ChdDSUhNMG9nS0VJQ0FnSUNtZzZUNmxBRRAB,4,Модное вкусное место,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNtZzZUNmxBRRAB!2m1!1s0x0:0xecf98ed17c4dddfa!3m1!1s2@1:CIHM0ogKEICAgICmg6T6lAE%7C%7C?hl=ru,4.3,345,2022-01-07 08:39:14+00:00,20,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2s1TFpYWnljRXcyUjJGd09XaHZXSGRFVWxKaU9IYxAB,5,"пришел сюда после долгой паузы
1.персонал стал на голову выше, приятный контакт и заинтересованность
2.музыка стала более разнообразной, есть и понятная попса и новые зарубежные хиты, что для меня плюс
3.отметил бы контингент, много симпатичных девушек и парней
4. еду я не попробовал, но что-то там было, а алкоголь и цена для патриков хорошая",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1TFpYWnljRXcyUjJGd09XaHZXSGRFVWxKaU9IYxAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOk5LZXZycEw2R2FwOWhvWHdEUlJiOHc%7C%7C?hl=ru,4.0,187,2026-08-13 11:28:21+00:00,344,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2pGd01rRlBOWFJJTldvNFdqWkZNVWxaVVRWcWNsRRAB,1,"Что за гнилое место. Пришли специально за бургерами в коллабе с Jnkl после 5 вечера сегодня. Стучались в дверь, звонили в звонок. В итоге изнутри открыли дверь и ушли не встретив не поздоровавшись. Опять же 20 минут заведение уже работало.
Мы спустились вниз, спросили про еду, при этом никто не поздоровался все еще, на что нам просто ответили «сегодня кухня не работает». И все. Все что нужно знать о клиентской ориентированности этого заведения.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGd01rRlBOWFJJTldvNFdqWkZNVWxaVVRWcWNsRRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOjFwMkFPNXRINWo4WjZFMUlZUTVqclE%7C%7C?hl=ru,4.0,187,2026-03-28 16:43:59+00:00,448,0,0,1,1,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2pGUVVEazJWRlJrVFZwV2FVdEZVSGxPVGtwSVIxRRAB,1,"Хотели ночью отдохнуть и нашли в картах это место)Нам с подругой сказали вход 10к с человека)Для такого места(не большой,мало места)10к много.Мы развернулись и уехали))Я еще не пью особо и на что мне тратить там 10к на пару часов я не знаю))",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pGUVVEazJWRlJrVFZwV2FVdEZVSGxPVGtwSVIxRRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOjFQUDk2VFRkTVpWaUtFUHlOTkpIR1E%7C%7C?hl=ru,4.0,187,2026-01-17 21:46:57+00:00,241,0,0,0,0,1,1,1,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2tsYU1tVmlabEZ5UjFKU1RqSlNNMUJHVFVGTFRuYxAB,5,"Бар, в который с удовольствием возвращаюсь. С друзьями, на свидание - идеально. Хорошая подборка музыки, приятный движ. Коктейли супер, обязательно попробуйте Happy Apple Tini!✨",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsYU1tVmlabEZ5UjFKU1RqSlNNMUJHVFVGTFRuYxAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOklaMmViZlFyR1JSTjJSM1BGTUFLTnc%7C%7C?hl=ru,4.0,187,2025-08-06 09:56:01+00:00,177,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2taVGRtTnRUa3R3VURWa2JGSnJaMDUyVTBOWE5XYxAB,5,"Один из лучших баров с танцами в Москве. Легкая танцевальная музыка, красивая публика, все молодые, никаких скуфов 😁, хорошие коктейли, особенно люблю фирменный  Happy End с кокосом. Танцпол небольшой, но уютный и всегда есть место 🩷",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taVGRtTnRUa3R3VURWa2JGSnJaMDUyVTBOWE5XYxAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOkZTdmNtTktwUDVkbFJrZ052U0NXNWc%7C%7C?hl=ru,4.0,187,2025-08-04 08:51:54+00:00,233,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2w5V1dYbGpWVW8zUjFCRlEwSkZkM2RHY0VoQlYxRRAB,5,"Подруги тайком отвезли сюда на девичник. Подкатили к Happy End на тонированном BMW и эпохально зашли 😂 В этот день повезло с диджеем, играли классные песни. Успели и потанцевать, и выпить и даже научиться правильно пить текилу. За инструктаж отдельно благодарим бармена с короткими волосами, он был супер милым 🥹 И за подарочный милфкейк от команды тоже tnx!!",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5V1dYbGpWVW8zUjFCRlEwSkZkM2RHY0VoQlYxRRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOl9WWXljVUo3R1BFQ0JFd3dGcEhBV1E%7C%7C?hl=ru,4.0,187,2025-08-02 09:09:00+00:00,359,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT21ocWIycHZjbm8yYzNvMlEyNWlaRjlUTjBWRE4yYxAB,5,"Вот не в одном баре я не ел такого вкусного бургера. Видно, что ребята заботятся не только о том чтобы было вкусно выпить, но и поесть. Советую тот что с голубым сыром и вишней. С чем-нибудь крепким залетает как к себе домой.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ocWIycHZjbm8yYzNvMlEyNWlaRjlUTjBWRE4yYxAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOmhqb2pvcno2c3o2Q25iZF9TN0VDN2c%7C%7C?hl=ru,4.0,187,2025-07-31 07:19:07+00:00,225,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2psZlpXcHpVM3BtVm1ORWVYWm9kekpPTkZSUVUzYxAB,5,"Блин, какой был крутой гест с Машей Баранец 😻 Мы два дня подряд ходили!! Коктейль Бэйзил инстинкт понравился очень, свежий, легкий, с горчинкой. Мб введете на постоянку 🙏🏻",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2psZlpXcHpVM3BtVm1ORWVYWm9kekpPTkZSUVUzYxAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOjlfZWpzU3pmVmNEeXZodzJONFRQU3c%7C%7C?hl=ru,4.0,187,2025-07-29 08:46:05+00:00,171,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2pObU5GSlRjMnR3UjNwQk9EQnllR1l4UjJKSGVtYxAB,5,"мне кажется, одно из лучших мест для ночной жизни в Москве. есть танцпол, желтая комната с камерной атмосферой, крутейшие коктейли, небольшое, но реально вкусное меню. фейс-контроль не очень строгий, но все же лучше выглядеть прилично))",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pObU5GSlRjMnR3UjNwQk9EQnllR1l4UjJKSGVtYxAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOjNmNFJTc2twR3pBODByeGYxR2JHemc%7C%7C?hl=ru,4.0,187,2025-07-27 14:39:59+00:00,236,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT21sWmMzaEZNakEwUTBwc1QwaG9lbk5CV1RoamVGRRAB,5,"С удовольствием возвращаюсь в родной Happy End. Незаезженные плейлисты, вкусные коктейли, самая крутая картошка фри, всегда приятная публика.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sWmMzaEZNakEwUTBwc1QwaG9lbk5CV1RoamVGRRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOmlZc3hFMjA0Q0psT0hoenNBWThjeFE%7C%7C?hl=ru,4.0,187,2025-07-24 08:02:17+00:00,141,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT25kaU9EbENObUpGVVZwamRDMUpkRzgxTW5vdFluYxAB,5,"Даже не планировали сюда заходить, но гуляли по Патрикам и розовая вывеска заманила нас сама) Всем рекомендую попробовать здесь Порн Стар Мартини, делают прям очень хорошо 🤌🏻",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kaU9EbENObUpGVVZwamRDMUpkRzgxTW5vdFluYxAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOndiODlCNmJFUVpjdC1JdG81MnotYnc%7C%7C?hl=ru,4.0,187,2025-07-21 10:28:53+00:00,174,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT25OVVV6QXlTMTlPT0ZVM1ZVeHpXVUpJY0doelkxRRAB,5,"Были с другом, все супер. Фейсеры адекватные. Пьяных не пускают, а всем нормальным велком. Ценник на алкоголь немного высокий , но это компенсируется крутыми диджеями, которых не везде встретишь. Публика разная, есть с кем познакомиться)",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OVVV6QXlTMTlPT0ZVM1ZVeHpXVUpJY0doelkxRRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOnNUUzAyS19OOFU3VUxzWUJIcGhzY1E%7C%7C?hl=ru,4.0,187,2025-07-18 10:40:24+00:00,237,0,0,0,0,0,1,0,0,0,0
Happy End Bar&Kitchen,Ci9DQUlRQUNvZENodHljRjlvT2w5SVgyUllhMGMwY0ZkcFpVZHRPVjl5VTNsNlJWRRAB,5,"Думали, что зайдем ненадолго, а в итоге остались  на всю ночь 🤭 Такая тут приятная атмосфера, все танцуют, веселятся и живут эту жизнь на все сто. Идеальное место для тех кто умеет и любить тусоваться",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5SVgyUllhMGMwY0ZkcFpVZHRPVjl5VTNsNlJWRRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CAIQACodChtycF9oOl9IX2RYa0c0cFdpZUdtOV9yU3l6RVE%7C%7C?hl=ru,4.0,187,2025-07-16 17:19:06+00:00,200,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,ChZDSUhNMG9nS0VJQ0FnSUNINU9XYWJBEAE,1,"Сервис оставляет желать лучшего:) Были несколько раз, и каждый раз бармены стоят с недовольными лицами и буквально  бросают сдачу на стол…",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNINU9XYWJBEAE!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgICH5OWabA%7C%7C?hl=ru,4.0,187,2024-09-01 12:43:39+00:00,138,0,0,1,0,0,0,0,0,0,0
Happy End Bar&Kitchen,ChZDSUhNMG9nS0VJQ0FnSUM3eGFIUVRnEAE,1,"Народу,тьма, все толкаются, на баре
принимают только нал, видимо потому что уходят от
налогов, но цены при этом высокие и ещё
сверху непонятный сервисный сбор к
каждой позиции. Вы ничего не
перепутули?! Не в России живёте?",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM3eGFIUVRnEAE!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgIC7xaHQTg%7C%7C?hl=ru,4.0,187,2024-08-17 09:52:31+00:00,222,0,0,0,0,1,1,0,0,0,0
Happy End Bar&Kitchen,ChdDSUhNMG9nS0VJQ0FnSUNydHREenpRRRAB,2,Переоцененное место. музыка после 23:00 как в обычном сетевом клубе,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNydHREenpRRRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgICrttDzzQE%7C%7C?hl=ru,4.0,187,2024-07-06 22:36:43+00:00,67,0,1,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,ChdDSUhNMG9nS0VJQ0FnSUR0ckk2ZWp3RRAB,1,К сожалению место не очень. Не советую.,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR0ckk2ZWp3RRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgIDtrI6ejwE%7C%7C?hl=ru,4.0,187,2024-02-03 00:44:40+00:00,39,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,ChZDSUhNMG9nS0VJQ0FnSUR0c1BPS0ZBEAE,5,"странное заведение. надо быть слишком пьяным или укуренным, чтобы там как то было интересно. захотел попить воды, меня долго отсылали от одного к другому бармену. так и не дали. я взял и ушел. скучно стало. а напиваться я не захотел.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0c1BPS0ZBEAE!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgIDtsPOKFA%7C%7C?hl=ru,4.0,187,2024-02-02 04:13:43+00:00,233,0,0,1,0,0,0,0,0,0,0
Happy End Bar&Kitchen,ChdDSUhNMG9nS0VJQ0FnSUNaNi1DYjBnRRAB,5,Отличный  место,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNaNi1DYjBnRRAB!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgICZ6-Cb0gE%7C%7C?hl=ru,4.0,187,2023-09-18 12:43:13+00:00,15,0,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,ChZDSUhNMG9nS0VJQ0FnSUNwdDlPY0FnEAE,1,"Бар утверждает, что дресс-кода нет, при этом нам отказали на фейс-контроле (были в топах и джинсах). При нас пропускали только полуодетых девушек на каблуках и мужчин, которые, очевидно, будут делать кассу :) Не тратьте время🤷🏼‍♀️",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNwdDlPY0FnEAE!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgICpt9OcAg%7C%7C?hl=ru,4.0,187,2023-08-12 11:52:35+00:00,230,1,0,0,0,0,0,0,0,0,0
Happy End Bar&Kitchen,ChZDSUhNMG9nS0VJQ0FnSUR4OUtDREpBEAE,2,Народу тьма. Музыка так себе. Много подростков и мужичков лет 45ти ищущих телочку. Помещение не интересное. Тупо большая квадратная комната. Напитки хорошие это да :),https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR4OUtDREpBEAE!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgIDx9KCDJA%7C%7C?hl=ru,4.0,187,2023-06-02 20:22:18+00:00,166,0,1,0,0,1,0,0,0,1,0
Happy End Bar&Kitchen,ChZDSUhNMG9nS0VJQ0FnSURtenNtaklnEAE,4,"Были на завтраке в коллаборации с instafoodpassion. Еда вкусная, но хотелось бы подачу блюд одновременно, если мы за столиком вдвоём заказали одновременно) так как второе блюдо мы ещё минут 7-10 ждали) и одно из наших блюд уже успело остыть. А так все супер! Вкусно и сочетания все классные. В самом помещении темновато.",https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtenNtaklnEAE!2m1!1s0x0:0x9d94b4cc3c6ecb41!3m1!1s2@1:CIHM0ogKEICAgIDmzsmjIg%7C%7C?hl=ru,4.0,187,2022-01-28 16:46:34+00:00,320,0,0,1,1,1,0,0,0,0,0
